commentId;hotelSequence;userAlias;date;section;text;sentimentTopic;sentimentText;categoryMatch;category;score
350360;71674;Aleksey;28/10/2013 4:28:15;POS;"Great location, beautiful grounds, polite service staff";location;Great;location;location;4,00
350360;71674;Aleksey;28/10/2013 4:28:15;POS;"Great location, beautiful grounds, polite service staff";service,staff;polite;polite;staff;3,00
350360;71674;Aleksey;28/10/2013 4:28:15;POS;"Great location, beautiful grounds, polite service staff";service,staff;polite;service;staff;3,00
350360;71674;Aleksey;28/10/2013 4:28:15;POS;"Great location, beautiful grounds, polite service staff";service,staff;polite;staff;staff;3,00
350363;125380;John;28/10/2013 4:40:05;POS;"friendly staff, right on the beach";staff;friendly;friendly;staff;2,00
350363;125380;John;28/10/2013 4:40:05;POS;"friendly staff, right on the beach";staff;friendly;staff;staff;2,00
350370;85056;val;28/10/2013 5:49:22;POS;"Nice swimming pool and children's pool and a small play area.";swimming pool;Nice;swimming pool;hotel;2,00
350370;85056;val;28/10/2013 5:49:22;POS;"Staff happy to order taxi's and offer advice about places to visit.";Staff;happy;Staff;staff;2,00
350371;188552;;28/10/2013 5:52:48;POS;"The rooms all have fridges and microwaves, the breakfast (usually included in the room rate) is substantial and varied with home baking.";microwaves,breakfast,(;included;breakfast;food and drinks;1,00
350371;188552;;28/10/2013 5:52:48;POS;"The rooms all have fridges and microwaves, the breakfast (usually included in the room rate) is substantial and varied with home baking.";room,rate,);substantial,varied;room;room;3,00
350371;188552;;28/10/2013 5:52:48;POS;"The rooms all have fridges and microwaves, the breakfast (usually included in the room rate) is substantial and varied with home baking.";room,rate,);substantial,varied;rooms;room;3,00
350371;188552;;28/10/2013 5:52:48;POS;"There is always lots of parking available in the shade.";parking;available;parking;features;2,00
350371;188552;;28/10/2013 5:52:48;POS;"There is always lots of parking available in the shade.";parking;lots of;parking;features;3,00
350375;87973;;28/10/2013 6:01:16;POS;"The hotel was very basic but clean and perfectly habitable.";hotel,basic;clean;clean;condition;2,00
350375;87973;;28/10/2013 6:01:16;POS;"The staff were friendly.";staff;friendly;friendly;staff;2,00
350375;87973;;28/10/2013 6:01:16;POS;"The staff were friendly.";staff;friendly;staff;staff;2,00
350376;81375;K.Chan;28/10/2013 6:21:40;POS;"Near airport";airport;Near;airport;location;1,00
350380;52375;;28/10/2013 6:52:29;POS;"Good location downtown Brussels";location;Good;location;location;2,00
350384;96974;M;28/10/2013 7:29:02;POS;"Booked a last minute deal at a reasonable price.";price;reasonable;price;pricing;2,00
350384;96974;M;28/10/2013 7:29:02;POS;"Booked a last minute deal at a reasonable price.";price;reasonable;reasonable;quality;2,00
350384;96974;M;28/10/2013 7:29:02;POS;"The location, pools and Gym facilities are very good.";location,pools,Gym,facilities;very,good;facilities;features;4,00
350384;96974;M;28/10/2013 7:29:02;POS;"The location, pools and Gym facilities are very good.";location,pools,Gym,facilities;very,good;Gym;features;4,00
350384;96974;M;28/10/2013 7:29:02;POS;"The location, pools and Gym facilities are very good.";location,pools,Gym,facilities;very,good;location;location;4,00
350384;96974;M;28/10/2013 7:29:02;POS;"The location, pools and Gym facilities are very good.";location,pools,Gym,facilities;very,good;pools;hotel;4,00
350385;125436;Gag;28/10/2013 7:31:43;NEG;"Our opinion of the price of beverages and food, are to high and expensive for the average South African.";opinion,price,beverages,food;high,expensive;expensive;pricing;1,00
350385;125436;Gag;28/10/2013 7:31:43;NEG;"Our opinion of the price of beverages and food, are to high and expensive for the average South African.";opinion,price,beverages,food;high,expensive;food;food and drinks;1,00
350385;125436;Gag;28/10/2013 7:31:43;NEG;"Our opinion of the price of beverages and food, are to high and expensive for the average South African.";opinion,price,beverages,food;high,expensive;price;pricing;1,00
350386;216594;;28/10/2013 7:36:27;NEG;"lighting is poor, made the hotel seem dull,even in the rooms, small car park";car park;small;car park;hotel;-0,50
350386;216594;;28/10/2013 7:36:27;NEG;"lighting is poor, made the hotel seem dull,even in the rooms, small car park";car park;small;small;size;-0,50
350386;216594;;28/10/2013 7:36:27;POS;"Breakfast was good,plenty of choice.";Breakfast;good;Breakfast;food and drinks;2,00
350386;216594;;28/10/2013 7:36:27;POS;"friendly staff,good location";staff;friendly;friendly;staff;2,00
350386;216594;;28/10/2013 7:36:27;POS;"friendly staff,good location";location;good;location;location;2,00
350386;216594;;28/10/2013 7:36:27;POS;"friendly staff,good location";staff;friendly;staff;staff;2,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Apartment - fantastic, luxury, spacious, fabulous view over the marina.";Apartment;fantastic;Apartment;room;4,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Apartment - fantastic, luxury, spacious, fabulous view over the marina.";luxury;spacious;spacious;size;2,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Apartment - fantastic, luxury, spacious, fabulous view over the marina.";view;fabulous;view;location;4,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Late check out available for a small fee.";check out;available;check out;staff;2,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Location - excellent, quiet part of the marina yet only 5 minutes walk to the heart of the V";Location;excellent;excellent;quality;3,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Location - excellent, quiet part of the marina yet only 5 minutes walk to the heart of the V";Location;excellent;Location;location;3,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Safe in room.";room;Safe;room;room;2,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Safe in room.";room;Safe;Safe;features;2,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Staff very helpful.";Staff;very,helpful;helpful;staff;4,00
350389;142421;arc;28/10/2013 8:12:27;POS;"Staff very helpful.";Staff;very,helpful;Staff;staff;4,00
350390;189188;thor;28/10/2013 9:01:06;POS;"Family friendly, nice rooms";Family;friendly;friendly;staff;2,00
350390;189188;thor;28/10/2013 9:01:06;POS;"Family friendly, nice rooms";rooms;nice;rooms;room;2,00
350400;21317;Hotel Boffin;28/10/2013 11:00:10;NEG;"rooms a little scruffy but not too bad";rooms;a little;rooms;room;0,50
350400;21317;Hotel Boffin;28/10/2013 11:00:10;POS;"Comfortable overnight stay in an attractive sea-side resort";stay;Comfortable;Comfortable;comfort;2,00
350403;205428;;29/10/2013 5:49:04;NEG;"No bar fridge in the room.";bar,fridge;No;bar;food and drinks;-1,00
350403;205428;;29/10/2013 5:49:04;NEG;"No bar fridge in the room.";bar,fridge;No;fridge;room;-1,00
350403;205428;;29/10/2013 5:49:04;NEG;"No wardrobe which is not really a problem if there are sufficient hanging hooks in the room.";wardrobe;No;wardrobe;room;-1,00
350403;205428;;29/10/2013 5:49:04;POS;"Good and convenient location.";location;Good,convenient;location;location;4,00
350406;162651;;29/10/2013 7:10:33;NEG;"Hot water out of the cold water tap!";water,tap;cold;cold;temperature;-2,00
350406;162651;;29/10/2013 7:10:33;NEG;"Hot water out of the cold water tap!";water;Hot;Hot;temperature;0,50
350406;162651;;29/10/2013 7:10:33;NEG;"No cold water with the effect that water was frequently too hot to use in the shower.";water;No,cold;cold;temperature;2,00
350406;162651;;29/10/2013 7:10:33;POS;"Excellent reception - Grace was very helpful.";reception;Excellent;Excellent;quality;3,00
350406;162651;;29/10/2013 7:10:33;POS;"Excellent reception - Grace was very helpful.";Grace;very,helpful;helpful;staff;4,00
350406;162651;;29/10/2013 7:10:33;POS;"Excellent reception - Grace was very helpful.";reception;Excellent;reception;staff;3,00
350412;74100;;29/10/2013 9:04:00;NEG;"Limousine service was not booked when requested to take me to   Air Asia airport.";Limousine,service;not;service;staff;-1,00
350412;74100;;29/10/2013 9:04:00;POS;"Good room service from hotel restaurant.";room service;Good;room service;staff;2,00
350412;74100;;29/10/2013 9:04:00;POS;"Though buildings are old and the hair dryer did not work it is clean.";buildings;old;buildings;hotel;-1,00
350412;74100;;29/10/2013 9:04:00;POS;"Though buildings are old and the hair dryer did not work it is clean.";hair,dryer;clean;clean;condition;2,00
350412;74100;;29/10/2013 9:04:00;POS;"Though buildings are old and the hair dryer did not work it is clean.";buildings;old;old;location;-1,00
350412;74100;;29/10/2013 9:04:00;POS;"Though buildings are old and the hair dryer did not work it is clean.";hair,dryer;did,not,work;work;condition;-1,00
350412;74100;;29/10/2013 9:04:00;POS;"Well positioned from airport.";airport;Well;airport;location;1,00
350423;33806;;29/10/2013 9:21:52;NEG;"Clients were older on average!";Clients;older;older;location;-1,00
350423;33806;;29/10/2013 9:21:52;NEG;"Towels were placed on sun beds at 6.";Towels;placed;placed;location;1,00
350423;33806;;29/10/2013 9:21:52;NEG;"Towels were placed on sun beds at 6.";Towels;placed;Towels;bathroom;1,00
350423;33806;;29/10/2013 9:21:52;POS;"Excellent hotel overall.";hotel;Excellent;Excellent;quality;3,00
350425;91608;Johan;29/10/2013 9:22:16;POS;"Nice hotel in good location.";location;good;location;location;2,00
350436;172412;Wennie;29/10/2013 9:37:02;POS;"Reasonable price";price;Reasonable;price;pricing;2,00
350436;172412;Wennie;29/10/2013 9:37:02;POS;"Reasonable price";price;Reasonable;Reasonable;quality;2,00
350444;16031;;29/10/2013 9:47:46;NEG;"Didn't have much choice of TV channels.";choice,TV,channels;not;TV;features;-1,00
350444;16031;;29/10/2013 9:47:46;POS;"Very good location.";location;Very,good;location;location;4,00
350453;187677;;29/10/2013 10:01:04;NEG;"Difficult to find transportation from hotel area.";transportation;Difficult;Difficult;comfort;-2,00
350453;187677;;29/10/2013 10:01:04;NEG;"Lots of constructing work all around the hotel";work;Lots of;work;condition;-3,00
350457;79516;Españoles por el mundo;29/10/2013 10:14:24;NEG;"Bad quality-price ratio.";quality;Bad;quality;quality;-2,00
350461;6634;;29/10/2013 10:23:51;POS;"staff were polite, room clean breakfast was great.";room,breakfast;clean,great;breakfast;food and drinks;6,00
350461;6634;;29/10/2013 10:23:51;POS;"staff were polite, room clean breakfast was great.";room,breakfast;clean,great;clean;condition;6,00
350461;6634;;29/10/2013 10:23:51;POS;"staff were polite, room clean breakfast was great.";room,breakfast;clean,great;great;quality;6,00
350461;6634;;29/10/2013 10:23:51;POS;"staff were polite, room clean breakfast was great.";staff;polite;polite;staff;3,00
350461;6634;;29/10/2013 10:23:51;POS;"staff were polite, room clean breakfast was great.";room,breakfast;clean,great;room;room;6,00
350461;6634;;29/10/2013 10:23:51;POS;"staff were polite, room clean breakfast was great.";staff;polite;staff;staff;3,00
350462;195219;Vicky;29/10/2013 10:26:02;NEG;"No fridge in the room";fridge;No;fridge;room;-1,00
350462;195219;Vicky;29/10/2013 10:26:02;POS;"Good location";location;Good;location;location;2,00
350463;89940;Curl2310;29/10/2013 10:26:38;POS;"Great location!! Ocean front rooms have great ocean views";location;Great;Great;quality;4,00
350463;89940;Curl2310;29/10/2013 10:26:38;POS;"Great location!! Ocean front rooms have great ocean views";Ocean,front,rooms,ocean,views;great;great;quality;4,00
350463;89940;Curl2310;29/10/2013 10:26:38;POS;"Great location!! Ocean front rooms have great ocean views";location;Great;location;location;4,00
350463;89940;Curl2310;29/10/2013 10:26:38;POS;"Great location!! Ocean front rooms have great ocean views";Ocean,front,rooms,ocean,views;great;rooms;room;4,00
350463;89940;Curl2310;29/10/2013 10:26:38;POS;"Great location!! Ocean front rooms have great ocean views";Ocean,front,rooms,ocean,views;great;views;location;4,00
350467;37209;;29/10/2013 10:33:48;POS;"Friendly hotel.";hotel;Friendly;Friendly;staff;2,00
350467;37209;;29/10/2013 10:33:48;POS;"Ideal location.";location;Ideal;location;location;4,00
350467;37209;;29/10/2013 10:33:48;POS;"Superior rooms still only have a standard double bed.";rooms;Superior;rooms;room;2,00
350467;37209;;29/10/2013 10:33:48;POS;"Superior rooms still only have a standard double bed.";rooms;Superior;Superior;quality;2,00
350479;9472;;29/10/2013 11:45:06;POS;"Exceptional customer service, rooms and Rib Room Restaurant is excellent - best hotel in London";rooms,Rib Room Restaurant;excellent;excellent;quality;3,00
350479;9472;;29/10/2013 11:45:06;POS;"Exceptional customer service, rooms and Rib Room Restaurant is excellent - best hotel in London";rooms,Rib Room Restaurant;excellent;rooms;room;3,00
350479;9472;;29/10/2013 11:45:06;POS;"Exceptional customer service, rooms and Rib Room Restaurant is excellent - best hotel in London";customer,service;Exceptional;service;staff;4,00
350488;153760;;29/10/2013 0:20:53;POS;"Beds were very comfortable .";Beds;very,comfortable;Beds;room;4,00
350488;153760;;29/10/2013 0:20:53;POS;"Beds were very comfortable .";Beds;very,comfortable;comfortable;comfort;4,00
350488;153760;;29/10/2013 0:20:53;POS;"Swimming pool was great open till 10 pm .";Swimming pool,till,10 pm;great;great;quality;4,00
350488;153760;;29/10/2013 0:20:53;POS;"Swimming pool was great open till 10 pm .";Swimming pool,till,10 pm;great;Swimming pool;hotel;4,00
350490;74100;Megasom;29/10/2013 0:22:29;NEG;"Early morning/Very late night airport transfer can only be made via the comparatively expensive Hotel mini bus (there was a distinct lack of external Taxis - which would have been dearer in any case ).";Hotel,mini,bus,(,lack,Taxis;expensive;expensive;pricing;-2,00
350490;74100;Megasom;29/10/2013 0:22:29;NEG;"Isolated location from any major shopping/food center.";location;Isolated;location;location;2,00
350490;74100;Megasom;29/10/2013 0:22:29;POS;"Free internet was available.";internet;Free,available;Free;features;3,00
350490;74100;Megasom;29/10/2013 0:22:29;POS;"Free internet was available.";internet;Free,available;internet;features;3,00
350490;74100;Megasom;29/10/2013 0:22:29;POS;"Limited but adequate buffet breakfast was available before 5:00AM.";buffet,breakfast;adequate,available;breakfast;food and drinks;3,00
350490;74100;Megasom;29/10/2013 0:22:29;POS;"Limited but adequate buffet breakfast was available before 5:00AM.";buffet,breakfast;Limited;breakfast;food and drinks;-0,50
350490;74100;Megasom;29/10/2013 0:22:29;POS;"Limited but adequate buffet breakfast was available before 5:00AM.";buffet,breakfast;adequate,available;buffet;food and drinks;3,00
350490;74100;Megasom;29/10/2013 0:22:29;POS;"Limited but adequate buffet breakfast was available before 5:00AM.";buffet,breakfast;Limited;buffet;food and drinks;-0,50
350490;74100;Megasom;29/10/2013 0:22:29;POS;"The full buffet breakfast being prepared looked impressive.";buffet,breakfast;prepared,impressive;breakfast;food and drinks;4,00
350490;74100;Megasom;29/10/2013 0:22:29;POS;"The full buffet breakfast being prepared looked impressive.";buffet,breakfast;prepared,impressive;buffet;food and drinks;4,00
350490;74100;Megasom;29/10/2013 0:22:29;POS;"The full buffet breakfast being prepared looked impressive.";buffet,breakfast;prepared,impressive;impressive;quality;4,00
350493;173852;stayed 22-26 October 2013;29/10/2013 0:30:58;NEG;"This may have been a genuine mistake but worth checking your change before leaving.";mistake;worth;worth;pricing;2,00
350493;173852;stayed 22-26 October 2013;29/10/2013 0:30:58;POS;"Excellent location, breakfast substantial and varied.";breakfast;substantial,varied;breakfast;food and drinks;3,00
350493;173852;stayed 22-26 October 2013;29/10/2013 0:30:58;POS;"Excellent location, breakfast substantial and varied.";location;Excellent;Excellent;quality;3,00
350493;173852;stayed 22-26 October 2013;29/10/2013 0:30:58;POS;"Excellent location, breakfast substantial and varied.";location;Excellent;location;location;3,00
350505;137628;Tsuru;29/10/2013 1:26:02;POS;"Great location in downtown Kobe in Sannomiya, right in the heart of everything!";location;Great;Great;quality;4,00
350505;137628;Tsuru;29/10/2013 1:26:02;POS;"Great location in downtown Kobe in Sannomiya, right in the heart of everything!";location;Great;location;location;4,00
350505;137628;Tsuru;29/10/2013 1:26:02;POS;"Very friendly and courteous staff.";staff;Very,friendly,courteous;courteous;staff;6,00
350505;137628;Tsuru;29/10/2013 1:26:02;POS;"Very friendly and courteous staff.";staff;Very,friendly,courteous;friendly;staff;6,00
350505;137628;Tsuru;29/10/2013 1:26:02;POS;"Very friendly and courteous staff.";staff;Very,friendly,courteous;staff;staff;6,00
350510;67522;Mandy;29/10/2013 1:46:15;NEG;"No hot water for some of our showers.";water;No,hot;hot;temperature;-0,50
350510;67522;Mandy;29/10/2013 1:46:15;POS;"The building, lobby area and grounds are quite grand and have so much history to them.";building,lobby,area,grounds;quite,grand;building;hotel;6,00
350510;67522;Mandy;29/10/2013 1:46:15;POS;"The building, lobby area and grounds are quite grand and have so much history to them.";building,lobby,area,grounds;quite,grand;lobby;hotel;6,00
350510;67522;Mandy;29/10/2013 1:46:15;POS;"The staff were generally friendly.";staff;friendly;friendly;staff;2,00
350510;67522;Mandy;29/10/2013 1:46:15;POS;"The staff were generally friendly.";staff;friendly;staff;staff;2,00
350510;67522;Mandy;29/10/2013 1:46:15;POS;"Tour desk and currency exchange desk in hotel lobby were useful to have.";currency,exchange,desk,hotel,lobby;useful;lobby;hotel;3,00
350514;17506;;29/10/2013 2:15:09;POS;"Every single member of staff made us feel very welcome.";member,staff,feel;very,welcome;staff;staff;2,00
350514;17506;;29/10/2013 2:15:09;POS;"Every single member of staff made us feel very welcome.";member,staff,feel;very,welcome;welcome;staff;2,00
350514;17506;;29/10/2013 2:15:09;POS;"Great walks from the grounds of the hotel.";walks;Great;Great;quality;4,00
350514;17506;;29/10/2013 2:15:09;POS;"Superb food in the Abbey Bistro.";food;Superb;food;food and drinks;4,00
350520;19524;Guenther;29/10/2013 2:38:12;POS;"Every room has it's own balcony.";balcony;own;balcony;room;1,00
350521;163388;;29/10/2013 2:49:19;POS;"The stains on the wall  should have been clean, room generally quite clean";room;quite,clean;clean;condition;3,00
350521;163388;;29/10/2013 2:49:19;POS;"The stains on the wall  should have been clean, room generally quite clean";wall;clean;clean;condition;2,00
350521;163388;;29/10/2013 2:49:19;POS;"The stains on the wall  should have been clean, room generally quite clean";room;quite,clean;room;room;3,00
350521;163388;;29/10/2013 2:49:19;POS;"The stains on the wall  should have been clean, room generally quite clean";wall;clean;wall;room;2,00
350528;137942;;29/10/2013 3:35:39;NEG;"The room was charming, clean, but a little bit small.";room;clean;clean;condition;2,00
350528;137942;;29/10/2013 3:35:39;NEG;"The room was charming, clean, but a little bit small.";room;a little bit,small;room;room;-0,25
350528;137942;;29/10/2013 3:35:39;NEG;"The room was charming, clean, but a little bit small.";room;clean;room;room;2,00
350528;137942;;29/10/2013 3:35:39;NEG;"The room was charming, clean, but a little bit small.";room;a little bit,small;small;size;-0,25
350529;153988;;29/10/2013 3:40:13;POS;"Best shower in Europe!";shower;Best;shower;bathroom;4,00
350529;153988;;29/10/2013 3:40:13;POS;"Room was excellent, clean and comfortable.";Room;clean,comfortable;clean;condition;4,00
350529;153988;;29/10/2013 3:40:13;POS;"Room was excellent, clean and comfortable.";Room;clean,comfortable;comfortable;comfort;4,00
350529;153988;;29/10/2013 3:40:13;POS;"Room was excellent, clean and comfortable.";Room;excellent;excellent;quality;3,00
350529;153988;;29/10/2013 3:40:13;POS;"Room was excellent, clean and comfortable.";Room;clean,comfortable;Room;room;4,00
350529;153988;;29/10/2013 3:40:13;POS;"Room was excellent, clean and comfortable.";Room;excellent;Room;room;3,00
350529;153988;;29/10/2013 3:40:13;POS;"Very good breakfast.";breakfast;Very,good;breakfast;food and drinks;4,00
350530;4694;JZ;29/10/2013 3:48:28;NEG;"Internet worked but wasnt that fast,";Internet;not,fast;Internet;features;-3,00
350530;4694;JZ;29/10/2013 3:48:28;NEG;"Internet worked but wasnt that fast,";Internet;worked;Internet;features;1,00
350530;4694;JZ;29/10/2013 3:48:28;NEG;"Internet worked but wasnt that fast,";Internet;worked;worked;condition;1,00
350530;4694;JZ;29/10/2013 3:48:28;NEG;"Many little things didnt work in the room.";things,room;did,not,work,in;room;room;-1,00
350530;4694;JZ;29/10/2013 3:48:28;NEG;"Many little things didnt work in the room.";things,room;did,not,work,in;work;condition;-1,00
350530;4694;JZ;29/10/2013 3:48:28;POS;"For the money this is a great deal.";deal;great;great;quality;4,00
350532;63417;nina;29/10/2013 3:52:51;POS;"Fantastic staff.";staff;Fantastic;staff;staff;4,00
350532;63417;nina;29/10/2013 3:52:51;POS;"The beach is nice and clean and really clear water.";beach,water;nice,clean;beach;location;4,00
350532;63417;nina;29/10/2013 3:52:51;POS;"The beach is nice and clean and really clear water.";beach,water;nice,clean;clean;condition;4,00
350545;28729;;29/10/2013 6:28:43;NEG;"Staff not the most helpful - manager keeps toilet rolls under lock";Staff;not,the most,helpful;helpful;staff;-7,00
350545;28729;;29/10/2013 6:28:43;NEG;"Staff not the most helpful - manager keeps toilet rolls under lock";Staff;not,the most,helpful;Staff;staff;-7,00
350545;28729;;29/10/2013 6:28:43;POS;"Clean";;Clean;Clean;condition;2,00
350545;28729;;29/10/2013 6:28:43;POS;"Excellent room with large balcony.";balcony;large;balcony;room;1,00
350545;28729;;29/10/2013 6:28:43;POS;"Excellent room with large balcony.";room;Excellent;Excellent;quality;3,00
350545;28729;;29/10/2013 6:28:43;POS;"Excellent room with large balcony.";balcony;large;large;size;1,00
350545;28729;;29/10/2013 6:28:43;POS;"Excellent room with large balcony.";room;Excellent;room;room;3,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Awesome hotel.";hotel;Awesome;Awesome;quality;4,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Hotel has a great pool, sauna, gym and steam room on the 2nd floor.";Hotel,pool;great;great;quality;4,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Hotel has a great pool, sauna, gym and steam room on the 2nd floor.";Hotel,pool;great;pool;hotel;4,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Hotel was amazing!";Hotel;amazing;amazing;quality;4,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Perfect location ony 2 stops from Dam Central taking around 12 minutes on the train.";location,ony;Perfect;location;location;4,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Very good helpful friendly staff.";staff;Very,good,helpful,friendly;friendly;staff;12,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Very good helpful friendly staff.";staff;Very,good,helpful,friendly;helpful;staff;12,00
350547;25519;David B;29/10/2013 6:39:26;POS;"Very good helpful friendly staff.";staff;Very,good,helpful,friendly;staff;staff;12,00
350563;6647;;29/10/2013 8:45:58;POS;"Nice surroundings, close to transports, easy to find!";surroundings;close;close;location;1,00
350563;6647;;29/10/2013 8:45:58;POS;"Nice surroundings, close to transports, easy to find!";transports;easy;easy;comfort;2,00
350567;45031;Sisla;29/10/2013 9:17:23;NEG;"A medium sized pillow would have made our sleep even better!";pillow,sleep;sized,better;pillow;room;4,00
350567;45031;Sisla;29/10/2013 9:17:23;POS;"Comfortable beds.";beds;Comfortable;beds;room;2,00
350567;45031;Sisla;29/10/2013 9:17:23;POS;"Comfortable beds.";beds;Comfortable;Comfortable;comfort;2,00
350572;179610;;29/10/2013 10:00:08;POS;"Leisure centre looked great but didn't get the opportunity to try it out.";Leisure,centre;great;great;quality;4,00
350572;179610;;29/10/2013 10:00:08;POS;"Staff were very efficient and helpful,  food was ok.";food;ok;food;food and drinks;0,30
350572;179610;;29/10/2013 10:00:08;POS;"Staff were very efficient and helpful,  food was ok.";Staff;helpful;helpful;staff;2,00
350572;179610;;29/10/2013 10:00:08;POS;"Staff were very efficient and helpful,  food was ok.";Staff;helpful;Staff;staff;2,00
350572;179610;;29/10/2013 10:00:08;POS;"Staff were very efficient and helpful,  food was ok.";Staff;very,efficient;Staff;staff;6,00
350573;29646;;29/10/2013 10:01:34;POS;"Drinks where a bit over priced but apart from that every thing else was superb";Drinks;a bit,over priced;Drinks;food and drinks;-1,50
350573;29646;;29/10/2013 10:01:34;POS;"This hotel was amazing for children and our experience was fantastic.";hotel;amazing;amazing;quality;4,00
350573;29646;;29/10/2013 10:01:34;POS;"This hotel was amazing for children and our experience was fantastic.";experience;fantastic;experience;comfort;4,00
350576;144351;;29/10/2013 10:22:26;NEG;"Expensive.";;Expensive;Expensive;pricing;-2,00
350576;144351;;29/10/2013 10:22:26;NEG;"Half the lights didn't work.";lights;did,not,work;work;condition;-1,00
350577;111647;Sahsb;29/10/2013 10:28:10;POS;"And the bed was extremely comfortable!";bed;extremely,comfortable;bed;room;7,00
350577;111647;Sahsb;29/10/2013 10:28:10;POS;"And the bed was extremely comfortable!";bed;extremely,comfortable;comfortable;comfort;7,00
350577;111647;Sahsb;29/10/2013 10:28:10;POS;"Great hotel to stay at!";hotel;Great;Great;quality;4,00
350582;97166;Lynda;29/10/2013 10:59:54;POS;"Food beautiful.";Food;beautiful;Food;food and drinks;3,00
350582;97166;Lynda;29/10/2013 10:59:54;POS;"Lovely hotel in a beautiful location.";location;beautiful;location;location;3,00
350582;97166;Lynda;29/10/2013 10:59:54;POS;"Room lovely staff very friendly and helpful.";staff;very,friendly,helpful;friendly;staff;6,00
350582;97166;Lynda;29/10/2013 10:59:54;POS;"Room lovely staff very friendly and helpful.";staff;very,friendly,helpful;helpful;staff;6,00
350582;97166;Lynda;29/10/2013 10:59:54;POS;"Room lovely staff very friendly and helpful.";Room;lovely;Room;room;3,00
350582;97166;Lynda;29/10/2013 10:59:54;POS;"Room lovely staff very friendly and helpful.";staff;very,friendly,helpful;staff;staff;6,00
350586;97096;;30/10/2013 2:33:59;NEG;"The carpet had bad stains in it everywhere and desperately needed a steam clean which really should be done asap as it mkes the room look dirty.";carpet,stains;bad;carpet;room;-2,00
350589;114968;;30/10/2013 4:28:52;POS;"Comfortable and convenient";;Comfortable,convenient;Comfortable;comfort;4,00
350592;27005;;30/10/2013 6:36:17;NEG;"Would not rate the room as 5 star.";room;not;room;room;-1,00
350592;27005;;30/10/2013 6:36:17;POS;"Easy and very pleasant walks to shops.";walks;Easy,very,pleasant;Easy;comfort;8,00
350592;27005;;30/10/2013 6:36:17;POS;"Enthusiastic staff, very keen to assist, always pleasant.";staff;Enthusiastic;staff;staff;3,00
350592;27005;;30/10/2013 6:36:17;POS;"Enthusiastic staff, very keen to assist, always pleasant.";staff;very,keen;staff;staff;4,00
350592;27005;;30/10/2013 6:36:17;POS;"Excellent restaurants close by.";restaurants;Excellent;Excellent;quality;3,00
350592;27005;;30/10/2013 6:36:17;POS;"Excellent restaurants close by.";restaurants;close by;restaurants;food and drinks;0,50
350592;27005;;30/10/2013 6:36:17;POS;"Excellent restaurants close by.";restaurants;Excellent;restaurants;food and drinks;3,00
350592;27005;;30/10/2013 6:36:17;POS;"fantastic location.";location;fantastic;location;location;4,00
350595;172746;;30/10/2013 8:09:42;NEG;"Reserved room not available so change to another room type but with no seaview.";room,room,type;not,available;room;room;-2,00
350595;172746;;30/10/2013 8:09:42;POS;"Swimming pool good.";Swimming pool;good;Swimming pool;hotel;2,00
350596;143468;Vicki;30/10/2013 8:16:03;NEG;"Safe not working, and room service access would have been nice";room service,access,ENG;nice;access;features;2,00
350596;143468;Vicki;30/10/2013 8:16:03;NEG;"Safe not working, and room service access would have been nice";room service,access,ENG;Safe,not,working;access;features;1,00
350596;143468;Vicki;30/10/2013 8:16:03;NEG;"Safe not working, and room service access would have been nice";room service,access,ENG;nice;room service;staff;2,00
350596;143468;Vicki;30/10/2013 8:16:03;NEG;"Safe not working, and room service access would have been nice";room service,access,ENG;Safe,not,working;room service;staff;1,00
350596;143468;Vicki;30/10/2013 8:16:03;NEG;"Safe not working, and room service access would have been nice";room service,access,ENG;Safe,not,working;Safe;features;1,00
350596;143468;Vicki;30/10/2013 8:16:03;NEG;"Safe not working, and room service access would have been nice";room service,access,ENG;Safe,not,working;working;condition;1,00
350596;143468;Vicki;30/10/2013 8:16:03;POS;"Lovely hotel, centrally located, secure property";hotel;centrally,located;located;location;1,00
350596;143468;Vicki;30/10/2013 8:16:03;POS;"Lovely hotel, centrally located, secure property";property;secure;secure;features;2,00
350597;12816;AyseD;30/10/2013 8:45:17;POS;"Price is reasonable.";Price;reasonable;Price;pricing;2,00
350597;12816;AyseD;30/10/2013 8:45:17;POS;"Price is reasonable.";Price;reasonable;reasonable;quality;2,00
350600;9240;;30/10/2013 9:09:09;POS;"The wine was excellent";wine;excellent;excellent;quality;3,00
350605;188211;;30/10/2013 9:29:49;POS;"good location.";location;good;location;location;2,00
